school,amount,sport,deal_description,is_social_media,date
ucla,1250.0,Golf (Mens),Social Media,1,2023-11-09
ucla,40000.0,Football,Social Media,1,2023-11-08
ucla,2000.0,Volleyball (Beach),Other,0,2023-10-06
ucla,1000.0,Volleyball (Beach),Public Appearance,0,2023-10-06
ucla,500.0,Volleyball (Beach),Social Media,1,2023-10-06
fresnostate1,40.0,MBA,Other,0,
fresnostate1,5.0,MBA,Other,0,
fresnostate1,5.0,MBA,Other,0,
fresnostate1,25.0,MBB,Other,0,
fresnostate1,30.0,MBB,Other,0,
fresnostate1,50.0,MBB,Other,0,
fresnostate1,50.0,MBB,Other,0,
fresnostate1,50.0,MBB,Other,0,
fresnostate1,500.0,MBB,Other,0,
fresnostate1,30.0,MBB,Other,0,
fresnostate1,3000.0,MBB,Other,0,
fresnostate1,25.0,MBB,Other,0,
fresnostate1,13.0,MBB,Other,0,
fresnostate1,25.0,MBB,Other,0,
fresnostate1,25.0,MBB,Other,0,
fresnostate1,25.0,MBB,Other,0,
fresnostate1,13.0,MBB,Other,0,
fresnostate1,25.0,MBB,Other,0,
fresnostate1,13.0,MBB,Other,0,
fresnostate1,25.0,MBB,Other,0,
fresnostate1,13.0,MBB,Other,0,
fresnostate1,25.0,MBB,Other,0,
fresnostate1,25.0,MBB,Other,0,
fresnostate1,13.0,MBB,Other,0,
fresnostate1,25.0,MBB,Other,0,
fresnostate1,500.0,MBB,Other,0,
fresnostate1,36.0,MBB,Other,0,
fresnostate1,30.0,MBB,Other,0,
fresnostate1,50.0,MBB,Other,0,
fresnostate1,25.0,MBB,Other,0,
fresnostate1,5.0,MFB,Other,0,
fresnostate1,30.0,MFB,Other,0,
fresnostate1,30.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,100.0,MFB,Other,0,
fresnostate1,150.0,MFB,Other,0,
fresnostate1,200.0,MFB,Other,0,
fresnostate1,200.0,MFB,Other,0,
fresnostate1,400.0,MFB,Other,0,
fresnostate1,500.0,MFB,Other,0,
fresnostate1,500.0,MFB,Other,0,
fresnostate1,500.0,MFB,Other,0,
fresnostate1,600.0,MFB,Other,0,
fresnostate1,900.0,MFB,Other,0,
fresnostate1,1000.0,MFB,Other,0,
fresnostate1,1000.0,MFB,Other,0,
fresnostate1,1000.0,MFB,Other,0,
fresnostate1,1062.5,MFB,Other,0,
fresnostate1,1500.0,MFB,Other,0,
fresnostate1,1500.0,MFB,Other,0,
fresnostate1,1500.0,MFB,Other,0,
fresnostate1,3000.0,MFB,Other,0,
fresnostate1,4000.0,MFB,Other,0,
fresnostate1,6500.0,MFB,Other,0,
fresnostate1,12500.0,MFB,Other,0,
fresnostate1,23000.0,MFB,Other,0,
fresnostate1,30.0,MFB,Other,0,
fresnostate1,5.0,MFB,Other,0,
fresnostate1,30.0,MFB,Other,0,
fresnostate1,30.0,MFB,Other,0,
fresnostate1,30.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,30.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,30.0,MFB,Other,0,
fresnostate1,30.0,MFB,Other,0,
fresnostate1,30.0,MFB,Other,0,
fresnostate1,30.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,25.0,MFB,Other,0,
fresnostate1,5.0,MFB,Other,0,
fresnostate1,5.0,MFB,Other,0,
fresnostate1,40.0,MFB,Other,0,
fresnostate1,10.0,MFB,Other,0,
fresnostate1,10.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,900.0,MFB,Other,0,
fresnostate1,10.0,MFB,Other,0,
fresnostate1,25.0,MFB,Other,0,
fresnostate1,25.0,MFB,Other,0,
fresnostate1,25.0,MFB,Other,0,
fresnostate1,10.0,MFB,Other,0,
fresnostate1,55.0,MFB,Other,0,
fresnostate1,55.0,MFB,Other,0,
fresnostate1,55.0,MFB,Other,0,
fresnostate1,55.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,55.0,MFB,Other,0,
fresnostate1,55.0,MFB,Other,0,
fresnostate1,55.0,MFB,Other,0,
fresnostate1,55.0,MFB,Other,0,
fresnostate1,600.0,MTR,Other,0,
fresnostate1,750.0,MTR,Other,0,
fresnostate1,10.0,WBB,Other,0,
fresnostate1,25.0,WBB,Other,0,
fresnostate1,100.0,WBB,Other,0,
fresnostate1,100.0,WBB,Other,0,
fresnostate1,100.0,WBB,Other,0,
fresnostate1,100.0,WBB,Other,0,
fresnostate1,100.0,WBB,Other,0,
fresnostate1,100.0,WBB,Other,0,
fresnostate1,1000.0,WBB,Other,0,
fresnostate1,1000.0,WBB,Other,0,
fresnostate1,2250.0,WBB,Other,0,
fresnostate1,2250.0,WBB,Other,0,
fresnostate1,3500.0,WBB,Other,0,
fresnostate1,4500.0,WBB,Other,0,
fresnostate1,4500.0,WBB,Other,0,
fresnostate1,5000.0,WBB,Other,0,
fresnostate1,5000.0,WBB,Other,0,
fresnostate1,5000.0,WBB,Other,0,
fresnostate1,5500.0,WBB,Other,0,
fresnostate1,5500.0,WBB,Other,0,
fresnostate1,13000.0,WBB,Other,0,
fresnostate1,15000.0,WBB,Other,0,
fresnostate1,15000.0,WBB,Other,0,
fresnostate1,15000.0,WBB,Other,0,
fresnostate1,15000.0,WBB,Other,0,
fresnostate1,15000.0,WBB,Other,0,
fresnostate1,15000.0,WBB,Other,0,
fresnostate1,15000.0,WBB,Other,0,
fresnostate1,17000.0,WBB,Other,0,
fresnostate1,17000.0,WBB,Other,0,
fresnostate1,17000.0,WBB,Other,0,
fresnostate1,20000.0,WBB,Other,0,
fresnostate1,25000.0,WBB,Other,0,
fresnostate1,25000.0,WBB,Other,0,
fresnostate1,25000.0,WBB,Other,0,
fresnostate1,25000.0,WBB,Other,0,
fresnostate1,30000.0,WBB,Other,0,
fresnostate1,30000.0,WBB,Other,0,
fresnostate1,30000.0,WBB,Other,0,
fresnostate1,45000.0,WBB,Other,0,
fresnostate1,45000.0,WBB,Other,0,
fresnostate1,50000.0,WBB,Other,0,
fresnostate1,50000.0,WBB,Other,0,
fresnostate1,100000.0,WBB,Other,0,
fresnostate1,100000.0,WBB,Other,0,
fresnostate1,120000.0,WBB,Other,0,
fresnostate1,200000.0,WBB,Other,0,
fresnostate1,50.0,WBB,Other,0,
fresnostate1,30.0,WBB,Other,0,
fresnostate1,50.0,WBB,Other,0,
fresnostate1,110.0,WEQ,Other,0,
fresnostate1,200.0,WEQ,Other,0,
fresnostate1,50.0,WEQ,Other,0,
fresnostate1,30.0,WEQ,Other,0,
fresnostate1,65.0,WEQ,Other,0,
fresnostate1,25.0,WEQ,Other,0,
fresnostate1,10.0,WEQ,Other,0,
fresnostate1,25.0,WEQ,Other,0,
fresnostate1,10.0,WEQ,Other,0,
fresnostate1,350.0,WSB,Other,0,
fresnostate1,50.0,WSB,Other,0,
fresnostate1,50.0,WSO,Other,0,
fresnostate1,50.0,WSO,Other,0,
fresnostate1,50.0,WSO,Other,0,
fresnostate1,300.0,WSO,Other,0,
fresnostate1,60.0,WSW,Other,0,
fresnostate1,50.0,WTR,Other,0,
fresnostate1,50.0,WTR,Other,0,
fresnostate1,50.0,WTR,Other,0,
fresnostate1,50.0,WTR,Other,0,
fresnostate1,50.0,WTR,Other,0,
fresnostate1,50.0,WTR,Other,0,
fresnostate1,60.0,WTR,Other,0,
fresnostate1,75.0,WTR,Other,0,
fresnostate1,10.0,WTR,Other,0,
fresnostate1,25.0,WTR,Other,0,
fresnostate1,25.0,WTR,Other,0,
fresnostate1,50.0,WTR,Other,0,
fresnostate1,60.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,60.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,1.0,MBA,Other,0,
fresnostate1,15.0,MBA,Other,0,
fresnostate1,15.0,MBB,Other,0,
fresnostate1,15.0,MBB,Other,0,
fresnostate1,35.0,MBB,Other,0,
fresnostate1,35.0,MBB,Other,0,
fresnostate1,50.0,MBB,Other,0,
fresnostate1,50000.0,MBB,Other,0,
fresnostate1,1.0,MFB,Other,0,
fresnostate1,5.0,MFB,Other,0,
fresnostate1,5.0,MFB,Other,0,
fresnostate1,10.0,MFB,Other,0,
fresnostate1,10.0,MFB,Other,0,
fresnostate1,10.0,MFB,Other,0,
fresnostate1,10.0,MFB,Other,0,
fresnostate1,15.0,MFB,Other,0,
fresnostate1,15.0,MFB,Other,0,
fresnostate1,15.0,MFB,Other,0,
fresnostate1,15.0,MFB,Other,0,
fresnostate1,15.0,MFB,Other,0,
fresnostate1,15.0,MFB,Other,0,
fresnostate1,15.0,MFB,Other,0,
fresnostate1,15.0,MFB,Other,0,
fresnostate1,15.0,MFB,Other,0,
fresnostate1,16.0,MFB,Other,0,
fresnostate1,16.0,MFB,Other,0,
fresnostate1,25.0,MFB,Other,0,
fresnostate1,35.0,MFB,Other,0,
fresnostate1,35.0,MFB,Other,0,
fresnostate1,45.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,55.0,MFB,Other,0,
fresnostate1,55.0,MFB,Other,0,
fresnostate1,55.0,MFB,Other,0,
fresnostate1,55.0,MFB,Other,0,
fresnostate1,55.0,MFB,Other,0,
fresnostate1,55.0,MFB,Other,0,
fresnostate1,55.0,MFB,Other,0,
fresnostate1,55.0,MFB,Other,0,
fresnostate1,55.0,MFB,Other,0,
fresnostate1,55.0,MFB,Other,0,
fresnostate1,71.3,MFB,Other,0,
fresnostate1,75.0,MFB,Other,0,
fresnostate1,200.0,MFB,Other,0,
fresnostate1,250.0,MFB,Other,0,
fresnostate1,280.0,MFB,Other,0,
fresnostate1,280.0,MFB,Other,0,
fresnostate1,280.0,MFB,Other,0,
fresnostate1,280.0,MFB,Other,0,
fresnostate1,280.0,MFB,Other,0,
fresnostate1,280.0,MFB,Other,0,
fresnostate1,280.0,MFB,Other,0,
fresnostate1,280.0,MFB,Other,0,
fresnostate1,280.0,MFB,Other,0,
fresnostate1,280.0,MFB,Other,0,
fresnostate1,450.0,MFB,Other,0,
fresnostate1,500.0,MFB,Other,0,
fresnostate1,500.0,MFB,Other,0,
fresnostate1,750.0,MFB,Other,0,
fresnostate1,750.0,MFB,Other,0,
fresnostate1,750.0,MFB,Other,0,
fresnostate1,750.0,MFB,Other,0,
fresnostate1,750.0,MFB,Other,0,
fresnostate1,750.0,MFB,Other,0,
fresnostate1,750.0,MFB,Other,0,
fresnostate1,900.0,MFB,Other,0,
fresnostate1,1000.0,MFB,Other,0,
fresnostate1,1500.0,MFB,Other,0,
fresnostate1,2990.0,MFB,Other,0,
fresnostate1,3500.0,MFB,Other,0,
fresnostate1,3825.0,MFB,Other,0,
fresnostate1,10.0,MGO,Other,0,
fresnostate1,1.0,MTR,Other,0,
fresnostate1,3.0,MTR,Other,0,
fresnostate1,25.0,MTR,Other,0,
fresnostate1,25.0,MTR,Other,0,
fresnostate1,30.0,MTR,Other,0,
fresnostate1,30.0,MTR,Other,0,
fresnostate1,15.0,WBB,Other,0,
fresnostate1,15.0,WBB,Other,0,
fresnostate1,100.0,WBB,Other,0,
fresnostate1,100.0,WBB,Other,0,
fresnostate1,22000.0,WBB,Other,0,
fresnostate1,400000.0,WBB,Other,0,
fresnostate1,15.0,WEQ,Other,0,
fresnostate1,15.0,WEQ,Other,0,
fresnostate1,35.0,WEQ,Other,0,
fresnostate1,35.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,125.0,WEQ,Other,0,
fresnostate1,495.0,WEQ,Other,0,
fresnostate1,495.0,WEQ,Other,0,
fresnostate1,50.0,WGO,Other,0,
fresnostate1,1500.0,WGO,Other,0,
fresnostate1,300.0,WSO,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,55.0,WTR,Other,0,
fresnostate1,60.0,WTR,Other,0,
fresnostate1,60.0,WTR,Other,0,
fresnostate1,60.0,WTR,Other,0,
fresnostate1,60.0,WTR,Other,0,
fresnostate1,60.0,WTR,Other,0,
fresnostate1,60.0,WTR,Other,0,
fresnostate1,60.0,WTR,Other,0,
fresnostate1,60.0,WTR,Other,0,
fresnostate1,100.0,WTR,Other,0,
fresnostate1,10.0,WTR,Other,0,
fresnostate1,100.0,WTR,Other,0,
fresnostate1,200.0,WTR,Other,0,
fresnostate1,50.0,WTR,Other,0,
fresnostate1,75.0,WTR,Other,0,
fresnostate1,75.0,WTR,Other,0,
fresnostate1,900.0,WTR,Other,0,
fresnostate1,25.0,WWP,Other,0,
fresnostate1,100.0,MBA,Other,0,
fresnostate1,175.0,MBA,Other,0,
fresnostate1,175.0,MBA,Other,0,
fresnostate1,200.0,MBA,Other,0,
fresnostate1,200.0,MBA,Other,0,
fresnostate1,300.0,MBA,Other,0,
fresnostate1,500.0,MBA,Other,0,
fresnostate1,65.0,MBA,Other,0,
fresnostate1,450.0,MBA,Other,0,
fresnostate1,115.0,MBA,Other,0,
fresnostate1,100.0,MBA,Other,0,
fresnostate1,175.0,MBB,Other,0,
fresnostate1,175.0,MBB,Other,0,
fresnostate1,200.0,MBB,Other,0,
fresnostate1,1000.0,MBB,Other,0,
fresnostate1,1000.0,MBB,Other,0,
fresnostate1,1000.0,MBB,Other,0,
fresnostate1,1000.0,MBB,Other,0,
fresnostate1,1000.0,MBB,Other,0,
fresnostate1,4000.0,MBB,Other,0,
fresnostate1,4000.0,MBB,Other,0,
fresnostate1,10.0,MFB,Other,0,
fresnostate1,35.0,MFB,Other,0,
fresnostate1,40.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,100.0,MFB,Other,0,
fresnostate1,100.0,MFB,Other,0,
fresnostate1,125.0,MFB,Other,0,
fresnostate1,150.0,MFB,Other,0,
fresnostate1,150.0,MFB,Other,0,
fresnostate1,150.0,MFB,Other,0,
fresnostate1,150.0,MFB,Other,0,
fresnostate1,150.0,MFB,Other,0,
fresnostate1,150.0,MFB,Other,0,
fresnostate1,150.0,MFB,Other,0,
fresnostate1,150.0,MFB,Other,0,
fresnostate1,175.0,MFB,Other,0,
fresnostate1,200.0,MFB,Other,0,
fresnostate1,200.0,MFB,Other,0,
fresnostate1,200.0,MFB,Other,0,
fresnostate1,200.0,MFB,Other,0,
fresnostate1,280.0,MFB,Other,0,
fresnostate1,300.0,MFB,Other,0,
fresnostate1,300.0,MFB,Other,0,
fresnostate1,400.0,MFB,Other,0,
fresnostate1,400.0,MFB,Other,0,
fresnostate1,400.0,MFB,Other,0,
fresnostate1,400.0,MFB,Other,0,
fresnostate1,400.0,MFB,Other,0,
fresnostate1,400.0,MFB,Other,0,
fresnostate1,500.0,MFB,Other,0,
fresnostate1,750.0,MFB,Other,0,
fresnostate1,1000.0,MFB,Other,0,
fresnostate1,1000.0,MFB,Other,0,
fresnostate1,1000.0,MFB,Other,0,
fresnostate1,1000.0,MFB,Other,0,
fresnostate1,1000.0,MFB,Other,0,
fresnostate1,1000.0,MFB,Other,0,
fresnostate1,1500.0,MFB,Other,0,
fresnostate1,1500.0,MFB,Other,0,
fresnostate1,1500.0,MFB,Other,0,
fresnostate1,1700.0,MFB,Other,0,
fresnostate1,1800.0,MFB,Other,0,
fresnostate1,2000.0,MFB,Other,0,
fresnostate1,2000.0,MFB,Other,0,
fresnostate1,4000.0,MFB,Other,0,
fresnostate1,4166.0,MFB,Other,0,
fresnostate1,4166.0,MFB,Other,0,
fresnostate1,5149.0,MFB,Other,0,
fresnostate1,40000.0,MFB,Other,0,
fresnostate1,20.0,MFB,Other,0,
fresnostate1,1250.0,MFB,Other,0,
fresnostate1,250.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,40.0,MFB,Other,0,
fresnostate1,25.0,MFB,Other,0,
fresnostate1,100.0,MFB,Other,0,
fresnostate1,400.0,MFB,Other,0,
fresnostate1,400.0,MFB,Other,0,
fresnostate1,100.0,MFB,Other,0,
fresnostate1,175.0,MFB,Other,0,
fresnostate1,175.0,MFB,Other,0,
fresnostate1,175.0,MFB,Other,0,
fresnostate1,400.0,MFB,Other,0,
fresnostate1,400.0,MFB,Other,0,
fresnostate1,400.0,MFB,Other,0,
fresnostate1,125.0,MFB,Other,0,
fresnostate1,25.0,MFB,Other,0,
fresnostate1,75.0,MFB,Other,0,
fresnostate1,70.0,MFB,Other,0,
fresnostate1,40.0,MFB,Other,0,
fresnostate1,70.0,MFB,Other,0,
fresnostate1,70.0,MFB,Other,0,
fresnostate1,75.0,MFB,Other,0,
fresnostate1,175.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,80.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,65.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,100.0,MFB,Other,0,
fresnostate1,25.0,MFB,Other,0,
fresnostate1,50.0,MFB,Other,0,
fresnostate1,100.0,MFB,Other,0,
fresnostate1,100.0,MGO,Other,0,
fresnostate1,100.0,MGO,Other,0,
fresnostate1,1500.0,MGO,Other,0,
fresnostate1,10.0,MGO,Other,0,
fresnostate1,55.0,MGO,Other,0,
fresnostate1,25.0,MGO,Other,0,
fresnostate1,75.0,MGO,Other,0,
fresnostate1,5.0,MGO,Other,0,
fresnostate1,50.0,MTR,Other,0,
fresnostate1,50.0,MTR,Other,0,
fresnostate1,25.0,MTR,Other,0,
fresnostate1,5.0,MTR,Other,0,
fresnostate1,50.0,MTR,Other,0,
fresnostate1,50.0,MTR,Other,0,
fresnostate1,10.0,MTR,Other,0,
fresnostate1,25.0,MTR,Other,0,
fresnostate1,75.0,MTR,Other,0,
fresnostate1,100.0,WBB,Other,0,
fresnostate1,100.0,WBB,Other,0,
fresnostate1,100.0,WBB,Other,0,
fresnostate1,150.0,WBB,Other,0,
fresnostate1,175.0,WBB,Other,0,
fresnostate1,175.0,WBB,Other,0,
fresnostate1,100.0,WBB,Other,0,
fresnostate1,100.0,WBB,Other,0,
fresnostate1,100.0,WBB,Other,0,
fresnostate1,50.0,WEQ,Other,0,
fresnostate1,50.0,WEQ,Other,0,
fresnostate1,1500.0,WGO,Other,0,
fresnostate1,55.0,WSB,Other,0,
fresnostate1,65.0,WSB,Other,0,
fresnostate1,100.0,WSB,Other,0,
fresnostate1,100.0,WSB,Other,0,
fresnostate1,100.0,WSB,Other,0,
fresnostate1,100.0,WSB,Other,0,
fresnostate1,25.0,WSB,Other,0,
fresnostate1,25.0,WSB,Other,0,
fresnostate1,25.0,WSB,Other,0,
fresnostate1,75.0,WSB,Other,0,
fresnostate1,75.0,WSB,Other,0,
fresnostate1,20.0,WSB,Other,0,
fresnostate1,50.0,WSB,Other,0,
fresnostate1,50.0,WSB,Other,0,
fresnostate1,450.0,WSB,Other,0,
fresnostate1,100.0,WSB,Other,0,
fresnostate1,10.0,WSO,Other,0,
fresnostate1,20.0,WSO,Other,0,
fresnostate1,20.0,WSO,Other,0,
fresnostate1,100.0,WSO,Other,0,
fresnostate1,40.0,WSO,Other,0,
fresnostate1,20.0,WSO,Other,0,
fresnostate1,50.0,WSO,Other,0,
fresnostate1,300.0,WSO,Other,0,
fresnostate1,75.0,WSO,Other,0,
fresnostate1,75.0,WSO,Other,0,
fresnostate1,50.0,WSO,Other,0,
fresnostate1,25.0,WSO,Other,0,
fresnostate1,50.0,WSO,Other,0,
fresnostate1,50.0,WSO,Other,0,
fresnostate1,5.0,WSO,Other,0,
fresnostate1,5.0,WSO,Other,0,
fresnostate1,100.0,WSO,Other,0,
fresnostate1,210.0,WSO,Other,0,
fresnostate1,35.0,WSO,Other,0,
fresnostate1,25.0,WSO,Other,0,
fresnostate1,10.0,WSW,Other,0,
fresnostate1,15.0,WSW,Other,0,
fresnostate1,100.0,WSW,Other,0,
fresnostate1,100.0,WSW,Other,0,
fresnostate1,100.0,WSW,Other,0,
fresnostate1,50.0,WSW,Other,0,
fresnostate1,55.0,WSW,Other,0,
fresnostate1,75.0,WSW,Other,0,
fresnostate1,100.0,WTR,Other,0,
fresnostate1,100.0,WTR,Other,0,
fresnostate1,24.18,WTR,Other,0,
fresnostate1,500.0,WTR,Other,0,
fresnostate1,300.0,WTR,Other,0,
fresnostate1,125.0,WTR,Other,0,
fresnostate1,75.0,WTR,Other,0,
fresnostate1,75.0,WTR,Other,0,
fresnostate1,75.0,WTR,Other,0,
fresnostate1,75.0,WTR,Other,0,
fresnostate1,125.0,WTR,Other,0,
fresnostate1,100.0,WVB,Other,0,
fresnostate1,100.0,WVB,Other,0,
fresnostate1,500.0,WVB,Other,0,
fresnostate1,1500.0,WVB,Other,0,
fresnostate1,500.0,WVB,Other,0,
fresnostate1,150.0,WVB,Other,0,
fresnostate1,150.0,WVB,Other,0,
fresnostate1,100.0,WVB,Other,0,
fresnostate1,210.0,WVB,Other,0,
fresnostate1,13.0,WVB,Other,0,
fresnostate1,20.0,WVB,Other,0,
fresnostate1,100.0,WWP,Other,0,
fresnostate1,100.0,WWP,Other,0,
fresnostate1,100.0,WWP,Other,0,
fresnostate1,175.0,WWP,Other,0,
fresnostate1,250.0,WWP,Other,0,
fresnostate1,20.0,WWP,Other,0,
calpolyslo,2000.0,Men's football,Other,0,2024-07-01
calpolyslo,2000.0,Men's football,Other,0,2024-07-01
calpolyslo,2000.0,Men's football,Other,0,2024-07-01
calpolyslo,2000.0,Men's football,Other,0,2024-07-01
calpolyslo,2000.0,Men's football,Other,0,2024-07-01
calpolyslo,2000.0,Men's football,Other,0,2024-07-01
calpolyslo,2000.0,Men's football,Other,0,2024-07-01
calpolyslo,2000.0,Men's football,Other,0,2024-07-01
